id,polarization,mean intention,adoption rate
100,0.10356209723354619,0.22982395993091997,0.79
101,0.08065424260529089,0.16599670187810273,0.51
102,0.061322304756336835,0.2478226860490542,0.71
103,0.0885497824316435,-0.0022687616712108592,0.46
104,0.07225388216211087,-0.04053935552843078,0.35
105,0.1135199006739633,0.0764797963473194,0.49
106,0.10862788986613554,0.2609189098045143,0.81
107,0.07403951086887113,0.03818400641964807,0.43
108,0.10204869110968857,0.01142648121205406,0.5
109,0.0994553025219313,0.047417882297324646,0.5
110,0.07101186338599776,0.0062109559712602855,0.42
111,0.07316277035304765,0.10511474097955066,0.47
112,0.1065436745574971,0.28262915567334196,0.76
113,0.06555451145987502,0.17153656594429742,0.51
114,0.06888299553974149,0.0895243132567174,0.46
115,0.07110956412158446,0.15119894958141392,0.68
116,0.058779400376461566,-0.09606284020849257,0.29
117,0.07304851045877962,-0.0607710010483196,0.36
118,0.055504879334797155,0.023382894092623497,0.39
119,0.08795985303241308,0.04389930165222919,0.39
120,0.07844559240000035,0.15113614523622076,0.39
121,0.09724897292941741,0.13263302876266686,0.39
122,0.06624155664655224,0.1921446347949875,0.63
123,0.08075526644614832,0.16478706405119906,0.55
124,0.061481560314187174,0.1261200870570559,0.43
125,0.07213090774763098,0.2508409070304826,0.73
126,0.09163106087524868,0.18581710046939576,0.68
127,0.10064116427998614,0.02211896909858488,0.44
128,0.07178667507101798,0.030461435760912235,0.51
129,0.09507807103974658,0.05770392736558028,0.4
130,0.07820937445217918,-0.03367638210555867,0.47
131,0.09143153236767372,0.09772694807016742,0.39
132,0.09867498978747574,0.01627380255784986,0.4
133,0.0822037793569392,0.31860472555803054,0.79
134,0.08700528509111831,0.22544281644579725,0.7
135,0.04663535566585718,-0.05788107469483749,0.22
136,0.07629229892567824,0.043082917319046496,0.46
137,0.049461791393600074,-0.09513315295919245,0.31
138,0.06829740269396554,0.32208586734354483,0.87
139,0.11752640040668919,0.2892227199786401,0.83
140,0.10221554103092942,0.14577270385345234,0.67
141,0.08258761215285809,0.13589385416606706,0.52
142,0.11226039798844198,0.14351240139828939,0.57
143,0.07535454217616086,0.32608103372345765,0.79
144,0.08337948706780873,0.06933347328370626,0.37
145,0.08673095638880926,-0.043778539245863037,0.37
146,0.07051711655241417,0.0738762853632036,0.22
147,0.07178476006685013,0.015743227893732788,0.37
148,0.0916841352668528,0.1350666439936593,0.76
149,0.05627629525321921,0.07685248852719194,0.38
150,0.05334178986158004,0.34826344176977936,0.73
151,0.07726827940248299,-0.14014910435563033,0.28
152,0.07933271755906375,0.24485426379436043,0.74
153,0.07218013487416171,0.057458076051101786,0.4
154,0.07472743737891274,0.1410617215060848,0.49
155,0.08254483867736229,-0.02658573616878281,0.46
156,0.08319117426983502,-0.026040606042273894,0.39
157,0.0875205074137199,0.3009151989209651,0.85
158,0.07501193879189175,0.1125451624125442,0.5
159,0.07648747055579047,0.19762642223720472,0.61
160,0.08840366397059328,0.032978158726348065,0.45
161,0.057036639177613896,-0.07545455344519937,0.33
162,0.07781302647229273,0.1523445350272551,0.66
163,0.06013036652940988,-0.031595370912646546,0.39
164,0.07246300235351914,0.11328610156272123,0.43
165,0.0854723264066861,0.2667109948821212,0.69
166,0.09683380156213711,-0.07619919549717598,0.34
167,0.09234783797079928,0.19703754404982146,0.47
168,0.07712480392306935,0.3842777737633491,0.78
169,0.0741338569389289,0.08439220650981509,0.48
170,0.0885003139557094,0.02382374923421174,0.52
171,0.08442647285697706,0.030536232633402917,0.39
172,0.08739914534431653,0.05818830542542364,0.45
173,0.14783934864275922,0.2541379103505458,0.64
174,0.07174690941832786,-0.10691584386098572,0.23
175,0.06660064233877404,0.2231593740262567,0.63
176,0.10280115734704619,0.24963677752784896,0.68
177,0.05838718705876926,-7.227360290204332E-4,0.26
178,0.0886464766531642,0.1666923600099211,0.52
179,0.07818206700494557,0.1820308819751435,0.52
180,0.08928543365367989,0.015580594968206386,0.46
181,0.05937536624653847,0.11491192201590712,0.37
182,0.07763887627031874,0.04206921651232581,0.54
183,0.11285639756918059,0.3497522688381156,0.76
184,0.07737962025989446,0.2706965877232907,0.72
185,0.08452551718640429,0.09790210699023852,0.5
186,0.07139176093800664,-0.049667953276874996,0.28
187,0.06042052765167162,0.12955430800791498,0.28
188,0.09038827136401352,0.03924101046789408,0.51
189,0.07347552790975745,0.14552080593498937,0.61
190,0.07990123242547885,0.006268966051650841,0.3
191,0.0454805443183708,0.17976245921348927,0.37
192,0.07097527616890932,-0.031610247905627664,0.35
193,0.06738492057717517,-0.047053400374328806,0.33
194,0.09194992962940761,0.12130652997823121,0.6
195,0.0646655646978696,0.015003338315618252,0.41
196,0.07252064539380071,0.054370562926478315,0.4
197,0.07192790047209308,0.08333048637455502,0.43
198,0.0755829065757261,0.04526254597018043,0.36
199,0.07666031585440218,0.44553119059030416,0.76
