id,polarization,mean intention,adoption rate
0,0.29008618647229917,0.29008618647229917,0.86
1,0.16368405174666673,0.16368405174666673,0.57
2,0.09054905275864225,0.09054905275864225,0.57
3,-0.10968809187077723,-0.10968809187077723,0.57
4,0.04231381203197402,0.04231381203197402,0.44
5,0.0447727501529039,0.0447727501529039,0.43
6,0.19712537267254632,0.19712537267254632,0.63
7,0.0,0.0,0.0
8,0.32729533172420305,0.32729533172420305,0.9
9,0.2896015709394111,0.2896015709394111,0.7
10,0.21306486926442678,0.21306486926442678,0.85
11,-0.12026390206258529,-0.12026390206258529,0.38
12,0.011778889612877907,0.011778889612877907,0.31
13,0.16682876751701164,0.16682876751701164,0.68
14,0.057996889784286444,0.057996889784286444,0.56
15,-0.21655851692680791,-0.21655851692680791,0.25
16,0.22532675274020447,0.22532675274020447,0.86
17,-0.038256602001147465,-0.038256602001147465,0.41
18,-0.1072590026863211,-0.1072590026863211,0.46
19,0.0446914956463419,0.0446914956463419,0.61
20,0.02802138267277713,0.02802138267277713,0.45
21,-0.020336059144793875,-0.020336059144793875,0.43
22,0.1323872220646664,0.1323872220646664,0.58
23,-0.005049775520247335,-0.005049775520247335,0.44
24,0.07402504915435654,0.07402504915435654,0.39
25,0.08434049834569785,0.08434049834569785,0.44
26,-0.04940734990192705,-0.04940734990192705,0.43
27,0.08600631645912557,0.08600631645912557,0.71
28,0.18990681683703747,0.18990681683703747,0.57
29,0.3221578962335168,0.3221578962335168,0.83
30,0.08737402608453344,0.08737402608453344,0.5
31,-0.21185727245828068,-0.21185727245828068,0.4
32,0.22384666863343383,0.22384666863343383,0.8
33,0.31170724746703593,0.31170724746703593,0.8
34,0.26019722449839905,0.26019722449839905,0.67
35,0.19435865440846078,0.19435865440846078,0.56
36,0.22087102319724827,0.22087102319724827,0.7
37,-0.0844467651555816,-0.0844467651555816,0.38
38,0.22012192288341886,0.22012192288341886,0.88
39,0.08213396825990162,0.08213396825990162,0.42
40,0.09863697287289995,0.09863697287289995,0.56
41,0.16872783352365864,0.16872783352365864,0.8
42,0.12338809991936742,0.12338809991936742,0.67
43,0.05243410176289291,0.05243410176289291,0.47
