id,polarization,mean intention,adoption rate
300,0.394429812611555,0.394429812611555,0.91
301,0.7098870674081392,0.7098870674081392,0.95
302,0.12795042868256098,0.12795042868256098,0.92
303,0.6232463646082177,0.6232463646082177,0.93
304,0.37616428683178765,0.37616428683178765,0.9
305,0.47649624294518517,0.47649624294518517,0.92
306,0.38864726449969816,0.38864726449969816,0.88
307,0.47291434229829926,0.47291434229829926,0.89
308,0.4897579128604175,0.4897579128604175,0.87
309,0.5431960686135928,0.5431960686135928,0.86
310,0.7112348406104215,0.7112348406104215,0.98
311,0.42885450388837776,0.42885450388837776,0.79
312,0.35454090854341197,0.35454090854341197,0.83
313,0.05814071798292214,0.05814071798292214,0.63
314,0.34458180015889645,0.34458180015889645,0.93
315,0.6575962099542345,0.6575962099542345,0.93
316,0.25671323073752544,0.25671323073752544,0.87
317,0.2637747501427235,0.2637747501427235,0.78
318,0.6669926768568564,0.6669926768568564,0.94
319,0.45678539425381,0.45678539425381,0.95
320,0.4421850165569661,0.4421850165569661,0.88
321,0.6121422615359677,0.6121422615359677,0.94
322,0.5244295497883562,0.5244295497883562,0.92
323,0.3268510114553231,0.3268510114553231,0.92
324,0.6366810183956892,0.6366810183956892,0.93
325,0.586073235491083,0.586073235491083,0.96
326,0.29401792971722446,0.29401792971722446,0.84
327,0.2599123280978407,0.2599123280978407,0.86
328,0.06856121479115003,0.06856121479115003,0.57
329,-0.11801281747910199,-0.11801281747910199,0.51
330,0.7742091851310362,0.7742091851310362,0.99
331,0.62378314218318,0.62378314218318,0.94
332,0.7176468856672891,0.7176468856672891,0.95
333,-0.031063450112899172,-0.031063450112899172,0.71
334,0.44078169452685356,0.44078169452685356,0.98
335,0.5088754015620325,0.5088754015620325,0.93
336,0.5464097520354048,0.5464097520354048,0.96
337,0.3492507545659728,0.3492507545659728,0.92
338,0.5905791239310273,0.5905791239310273,0.97
339,0.45039974802617616,0.45039974802617616,0.95
340,0.28755230027832024,0.28755230027832024,0.68
341,0.37499162343844494,0.37499162343844494,0.91
342,0.4545988669549425,0.4545988669549425,0.89
343,0.6230139264995215,0.6230139264995215,0.89
344,0.3968832366134094,0.3968832366134094,0.88
345,0.3195640025266339,0.3195640025266339,0.88
346,0.20604781857992588,0.20604781857992588,0.8
347,0.6516543376846968,0.6516543376846968,0.97
348,0.4650956264743942,0.4650956264743942,0.9
349,0.02343149067528134,0.02343149067528134,0.54
350,0.5651257189555136,0.5651257189555136,0.94
351,0.5236543648340979,0.5236543648340979,0.87
352,0.4336604856824639,0.4336604856824639,0.86
353,0.7444055905495699,0.7444055905495699,0.99
354,0.18401623716686744,0.18401623716686744,0.78
355,0.37559376732807637,0.37559376732807637,0.86
356,0.07143455567235826,0.07143455567235826,0.56
357,0.25867042053714184,0.25867042053714184,0.87
358,0.40530480461209967,0.40530480461209967,0.86
359,0.6659589257928177,0.6659589257928177,0.96
360,0.26793233135111394,0.26793233135111394,0.81
361,0.24153797544298672,0.24153797544298672,0.68
362,0.25789737661575957,0.25789737661575957,0.82
363,0.31522298617956584,0.31522298617956584,0.86
364,0.440669015814928,0.440669015814928,0.85
365,0.4242862857065674,0.4242862857065674,0.88
366,0.5881595662544894,0.5881595662544894,0.94
367,0.5317142390305981,0.5317142390305981,0.88
368,0.29365200448647405,0.29365200448647405,0.8
369,-0.10125506492767404,-0.10125506492767404,0.49
370,0.6029300149120056,0.6029300149120056,0.94
371,0.3411688817948885,0.3411688817948885,0.88
372,0.6579711377911517,0.6579711377911517,0.93
373,0.44607927856097945,0.44607927856097945,0.95
374,0.147588809439766,0.147588809439766,0.64
375,0.6126451643954156,0.6126451643954156,0.94
376,0.738587654869137,0.738587654869137,0.95
377,0.6772072097390278,0.6772072097390278,0.94
378,0.16475674702170068,0.16475674702170068,0.74
379,0.36831447272117673,0.36831447272117673,0.82
380,0.49741011611540115,0.49741011611540115,0.87
381,0.7225533287607213,0.7225533287607213,0.93
382,0.39463078534552487,0.39463078534552487,0.82
383,0.7055710428503236,0.7055710428503236,0.96
384,0.7186842786787065,0.7186842786787065,0.94
385,0.5295066003998476,0.5295066003998476,0.89
386,0.08478500557776028,0.08478500557776028,0.65
387,0.44099578615405255,0.44099578615405255,0.9
388,0.47577476610961145,0.47577476610961145,0.88
389,0.5755281372044361,0.5755281372044361,0.91
390,0.2634859944656059,0.2634859944656059,0.7
391,0.2126288231152718,0.2126288231152718,0.7
392,0.4988052032298367,0.4988052032298367,0.85
393,0.4780031499040941,0.4780031499040941,0.85
394,0.2703004581076504,0.2703004581076504,0.72
395,0.5291279964850654,0.5291279964850654,0.97
396,0.3937707083423176,0.3937707083423176,0.79
397,0.6580726154096489,0.6580726154096489,0.89
398,0.16035097342306756,0.16035097342306756,0.53
399,0.4764114976007657,0.4764114976007657,0.79
