id,polarization,mean intention,adoption rate
100,0.056462129464935853,0.5814537094887116,0.96
101,0.10353427086300276,0.39924825703063166,0.89
102,0.1282298260960719,0.07936817017022152,0.6
103,0.06559096077434177,0.560509890490366,0.98
104,0.08501210976335073,0.2747382502529268,0.84
105,0.12634989900944768,0.3776778412691045,0.84
106,0.07248531276341758,0.29474193383545433,0.8
107,0.05737639653229591,0.535804296901845,0.97
108,0.09679743558600674,0.1836635708973434,0.68
109,0.08385335240743008,0.25679817253494086,0.76
110,0.06793432650492844,0.293813673319135,0.84
111,0.10487677791511205,0.18767887327318855,0.71
112,0.11539763699393311,0.07209901689278472,0.57
113,0.11695559105489085,0.2291856882827609,0.73
114,0.08853973325646054,0.331472307715605,0.88
115,0.10198038422113986,0.5074597410097191,0.9
116,0.06689135709510662,0.4099811156433236,0.91
117,0.07375971274079886,0.5822671596284721,0.91
118,0.09473633205973331,0.26395101405475524,0.84
119,0.10054429321728517,0.431147231348695,0.84
120,0.10867861385090936,0.3269700482651245,0.87
121,0.057082006179912104,0.252769598830838,0.72
122,0.09567610583279067,0.3647804072300068,0.91
123,0.11553846783445985,0.44035589527722196,0.88
124,0.08420742032540757,0.23728772101643297,0.76
125,0.07243047961660753,0.15968058705856966,0.64
126,0.10955947145586319,0.28460608907728113,0.88
127,0.08647060561186119,0.3603646227365197,0.87
128,0.11668559710241094,0.3858350621507391,0.83
129,0.071982672834935,0.2959013187496017,0.75
130,0.08716281041219769,0.3130281259501241,0.83
131,0.08788787057564407,0.012414572824352196,0.57
132,0.07170120998971755,0.3762262792909563,0.81
133,0.14446944492273706,0.4709184578535944,0.9
134,0.09257494308882912,0.2407267782070229,0.8
135,0.08470506309821203,0.21799920904855466,0.69
136,0.0929648729637696,0.218249313402694,0.7
137,0.10583551483734482,0.3004084602931317,0.75
138,0.07422745027226185,0.36028079555649684,0.84
139,0.10986062524055473,0.40323046947542246,0.91
140,0.13015597189518985,0.41120091625299127,0.86
141,0.0767994877123183,0.4047756487519753,0.86
142,0.08252422363693485,0.20195982551714647,0.76
143,0.07919828485628214,0.2681122623047555,0.65
144,0.09705502932646458,0.34974629791164197,0.89
145,0.08331914843546691,0.11916243874075225,0.56
146,0.10139420175575325,0.19405619234248486,0.78
147,0.06351217363453526,0.35293664617965653,0.87
148,0.07537165064732261,0.06245928076810062,0.6
149,0.117704154618706,0.008132258054292227,0.48
150,0.07019224199007296,0.07265505989973982,0.6
151,0.08022380198670609,0.35745632686030554,0.85
152,0.12332982982457236,0.29917362844742046,0.85
153,0.06890153335347497,0.0765619466085258,0.51
154,0.10203477527866053,0.2595320219434991,0.74
155,0.05888533396748455,0.23363626141796837,0.67
156,0.09062725275443806,0.38980445627133825,0.91
157,0.06095791313215246,0.4514531979841518,0.93
158,0.10476768077735947,0.43395119078383126,0.86
159,0.08148160480848304,0.5138613882886865,0.93
160,0.09307691757083475,0.21070542044519122,0.7
161,0.07935886026229125,0.28154142027553575,0.83
162,0.0721440652464484,0.44065933330144685,0.94
163,0.08553787775525354,0.4958990973451911,0.94
164,0.06295842785791603,0.3900801496130495,0.88
165,0.0915974140726318,0.3997427689822164,0.89
166,0.10582474828320555,0.5556759492842146,0.91
167,0.09186807127149865,0.3327019727177754,0.79
168,0.08043868432952533,0.4326200913578906,0.94
169,0.08026512768628338,0.07140509583240474,0.6
170,0.09961213069500136,0.5339785148015386,0.88
171,0.058627798726704615,0.43812132680702603,0.88
172,0.06121897788397496,0.4291858169874687,0.88
173,0.06063760334888333,0.4537095887883739,0.94
174,0.06381997295410516,0.25350056587078057,0.74
175,0.09231960448830517,0.19134270419304847,0.73
176,0.07197627041698017,0.45494562430799435,0.88
177,0.10510022922974228,0.35481655912721904,0.84
178,0.0952754836474048,0.248290253711033,0.75
179,0.06851437594755976,0.5693748368602595,0.93
180,0.073444751067957,0.49722234074359556,0.93
181,0.06829345984303019,0.4660362364916372,0.88
182,0.05968724276190126,0.6021803659155311,0.92
183,0.10850461267419786,0.34411703780099506,0.72
184,0.08362488080185776,0.1217947971665897,0.64
185,0.08600410369152231,0.2875489211196285,0.77
186,0.06741676321249374,0.5211898800943768,0.92
187,0.10295698411493924,0.38589159683610147,0.87
188,0.06564719714449224,0.08243010333561399,0.54
189,0.06135180667533987,0.0439912961857625,0.48
190,0.09826752591481461,0.14039795894137747,0.67
191,0.0986966570739969,-0.11863297619481684,0.52
192,0.0776598824692933,0.09057895048700776,0.43
193,0.06412804995996228,0.45498821533074113,0.82
194,0.07290003089277625,0.2761669647811952,0.73
195,0.06675846576989646,0.26507836015568514,0.72
196,0.08077343746917279,0.24720641971753923,0.55
197,0.04254742772331574,0.3333129197421742,0.77
198,0.05941378883876102,0.5270248328211108,0.94
199,0.09834073439173643,0.4798261262059858,0.87
