id,polarization,mean intention,adoption rate
100,0.025871450799910423,0.04570849058264546,0.18
101,0.04976328776394977,0.11463095626189065,0.33
102,0.03573305243355169,-0.06749682791982593,0.16
103,0.03335085007849096,0.01433664331112808,0.25
104,0.04540915102079489,0.12005373594043396,0.32
105,0.038687359497313126,0.022619593809647412,0.2
106,0.050728173136518374,0.11306606382223797,0.35
107,0.035929228925253236,0.08768922677972547,0.32
108,0.031987517667649255,-0.02802000280240844,0.17
109,0.04651690508058865,0.2554384547679135,0.34
110,0.033213836375450084,0.04385704654554438,0.27
111,0.061756388472272536,0.18852243612725797,0.3
112,0.04948564341494649,0.08478445543316848,0.21
113,0.04360834855824832,0.08544731610377708,0.36
114,0.03631383433514416,0.13526306418220457,0.31
115,0.044918211275729876,0.07255569854445812,0.21
116,0.035851480546615036,0.16249143227032886,0.2
117,0.021222683932211522,0.008265933827766903,0.17
118,0.06185399474149389,0.2623129340733299,0.57
119,0.0638501115733005,0.19799075680808179,0.55
120,0.02993556719459111,0.027733558462817637,0.23
121,0.03425819023845685,0.04291110986830678,0.32
122,0.060125074575175776,0.18631180264629868,0.39
123,0.052401992839217135,0.24491664111590578,0.5
124,0.03533067063640052,0.03964661376108682,0.21
125,0.03280564640783592,0.07996607004218083,0.32
126,0.03791222627228879,0.027747468642720423,0.31
127,0.046737317726377035,0.024367432939968004,0.17
128,0.06797474394667977,0.08709336920115211,0.38
129,0.04406364066867909,0.12005083677820676,0.28
130,0.04088142704845126,-0.009158398939806538,0.18
131,0.040477552364619994,-0.03610178334011434,0.27
132,0.05508340134505452,0.18613767323308203,0.52
133,0.02774762629752458,0.0074069606890300775,0.13
134,0.03824720463040351,0.10376397234370255,0.3
135,0.033633256836933766,0.06635600673028617,0.23
136,0.04627592868639134,0.1228176612580783,0.26
137,0.052072471044872594,0.25525019559869966,0.62
138,0.04700605587891681,0.035023294956705676,0.19
139,0.026517244587633625,-0.08591850820767472,0.16
140,0.056380061091547924,0.16357109272601464,0.42
141,0.042232195820754104,0.08406857233432025,0.22
142,0.035600616013163014,-0.005813525965011715,0.18
143,0.0489950611539131,0.06423488310454506,0.33
144,0.0533110531440805,0.11059966576215223,0.33
145,0.05555981967981803,0.12066321037909267,0.28
146,0.032113707557724296,0.038747364047906935,0.24
147,0.03140397515659607,0.09706083714664278,0.18
148,0.04842586565957696,0.09128413098595552,0.33
149,0.052429163560149275,0.026467792711872846,0.25
150,0.02714172564699853,0.011485974697630498,0.13
151,0.02081262539181531,-0.0064920603096979435,0.19
152,0.036864807881736884,-0.008789814422433534,0.28
153,0.047241282519430196,0.12728752569577576,0.35
154,0.02522414846271945,0.021333387231745396,0.22
155,0.02550245960660979,0.09459185320361224,0.12
156,0.02819161029470618,0.11091153057482016,0.26
157,0.05338483738266516,0.10392133464187514,0.37
158,0.021662366422882495,-0.01334450329512804,0.14
159,0.03904161948448015,-0.06950642069289521,0.24
160,0.045935180871698934,0.15841469209384323,0.46
161,0.0349425211526322,0.054727549079652965,0.2
162,0.0478653672032227,0.03388926369365109,0.34
163,0.03074553293021727,-0.06082312289081502,0.23
164,0.03223217068977656,0.049030494661698246,0.31
165,0.0395428593103408,0.04218092653812442,0.24
166,0.03346156400272809,0.03537877240373377,0.28
167,0.037329525846545426,-0.0538353736731355,0.11
168,0.053317229520276045,0.046962360850949326,0.36
169,0.02558399473834677,0.04156615096675024,0.21
170,0.03583109615789859,0.04061547073522829,0.19
171,0.044937714466449424,0.10990697427661743,0.24
172,0.0415969705663514,0.1119719149173914,0.37
173,0.03723559881751156,0.05150880693785733,0.26
174,0.04600428979327464,0.055814505556800335,0.31
175,0.03662951374271825,0.10725095571855837,0.31
176,0.030355976064644703,0.04497056595402998,0.22
177,0.03000459793297036,-0.018075874990499854,0.16
178,0.06046784564782941,0.11793891087962285,0.31
179,0.03115945551591943,-0.049657127641641215,0.11
180,0.059420282697590976,0.2731530182534891,0.67
181,0.04157064808655556,-0.04789031410011691,0.19
182,0.03602645284490002,0.014260362769906504,0.2
183,0.03043922353473593,0.043090395194698906,0.2
184,0.02644051828309012,-0.012688543771599425,0.2
185,0.02124404059193508,-0.011017691996916094,0.12
186,0.028437704161467087,-0.0062320064168372245,0.24
187,0.04621779876653582,0.026651191935066487,0.3
188,0.03236597418269539,-0.011898157817385487,0.19
189,0.03541050089579653,-0.0073199846869192895,0.29
190,0.036823239363556935,0.02571573798664408,0.24
191,0.04419363104526453,0.2507082603175381,0.52
192,0.03511065285329482,0.06735606672841599,0.31
193,0.035219683330528634,0.04299725283843872,0.19
194,0.04239701341792872,-0.0023572210662301273,0.34
195,0.0494021242697962,0.15586075662657917,0.32
196,0.023535113312110594,-0.10208140024195148,0.17
197,0.02865868569033595,0.08339407191241072,0.24
198,0.03119922344791625,0.06616218836353302,0.13
199,0.024914988781701657,0.02496389340099616,0.18
